id,AL,AZ,CA,CO,CT,FL,GA,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MO,NJ,NM,NY,NC,OH,OK,OR,PA,SC,TN,TX,VA,WA,WV,WI,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4163857,1.3549738,22.205524,74.9634365,74.7539021,78.3651655,15.7830247,44.8598329,21.4406711,59.0135367,27.3811179,61.2405023,27.1208137,22.7220711,80.3226787,6.191177,37.105574,19.9910662,1.3190257,1.2627437,20.6323939,75.8512771,74.4611923,78.1586451,15.4669508,45.3201223,21.8917677,59.6485154,26.9546019,60.5998575,25.6511425,21.4954537,80.0524524,6.1184615,35.5698397,19.5088153,1.2528414,1.1950943,20.3887364,77.1989597,74.9749617,78.2807386,16.3225848,44.9138977,21.9043945,59.1171765,27.7592514,60.2991964,24.8646043,20.9536571,79.3708494,6.1227646,35.9093576,20.1813073
1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3190257,1.2627437,20.6323939,75.8512771,74.4611923,78.1586451,15.4669508,45.3201223,21.8917677,59.6485154,26.9546019,60.5998575,25.6511425,21.4954537,80.0524524,6.1184615,35.5698397,19.5088153,1.2528414,1.1950943,20.3887364,77.1989597,74.9749617,78.2807386,16.3225848,44.9138977,21.9043945,59.1171765,27.7592514,60.2991964,24.8646043,20.9536571,79.3708494,6.1227646,35.9093576,20.1813073,1.2370537,1.217089,19.3832996,78.3176969,74.8409724,79.2387707,16.3725331,44.8477223,21.5122527,59.6951095,27.8473696,60.619818,23.7697303,19.7903899,79.3921059,6.1202364,35.9297916,20.6200889
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2528414,1.1950943,20.3887364,77.1989597,74.9749617,78.2807386,16.3225848,44.9138977,21.9043945,59.1171765,27.7592514,60.2991964,24.8646043,20.9536571,79.3708494,6.1227646,35.9093576,20.1813073,1.2370537,1.217089,19.3832996,78.3176969,74.8409724,79.2387707,16.3725331,44.8477223,21.5122527,59.6951095,27.8473696,60.619818,23.7697303,19.7903899,79.3921059,6.1202364,35.9297916,20.6200889,1.3315765,1.3437786,18.3617236,77.6047315,74.0428697,79.8215032,15.6183325,44.8358808,22.606733,59.456354,26.8884075,58.9086173,22.8902515,18.8098812,79.3776211,6.066814,35.5969601,20.6243687
1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2370537,1.217089,19.3832996,78.3176969,74.8409724,79.2387707,16.3725331,44.8477223,21.5122527,59.6951095,27.8473696,60.619818,23.7697303,19.7903899,79.3921059,6.1202364,35.9297916,20.6200889,1.3315765,1.3437786,18.3617236,77.6047315,74.0428697,79.8215032,15.6183325,44.8358808,22.606733,59.456354,26.8884075,58.9086173,22.8902515,18.8098812,79.3776211,6.066814,35.5969601,20.6243687,1.2176732,1.2845295,17.4978746,77.6404461,73.5372383,79.7890011,15.5012445,44.982442,22.607289,57.8251548,25.658471,58.2078714,21.9730143,17.9893263,78.9154647,5.7476813,35.4475236,20.0745538
1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3315765,1.3437786,18.3617236,77.6047315,74.0428697,79.8215032,15.6183325,44.8358808,22.606733,59.456354,26.8884075,58.9086173,22.8902515,18.8098812,79.3776211,6.066814,35.5969601,20.6243687,1.2176732,1.2845295,17.4978746,77.6404461,73.5372383,79.7890011,15.5012445,44.982442,22.607289,57.8251548,25.658471,58.2078714,21.9730143,17.9893263,78.9154647,5.7476813,35.4475236,20.0745538,1.2804208,1.3478442,16.6964649,79.2354383,73.8962275,80.0786095,15.0200572,43.9209786,23.3157018,57.9318162,24.5302099,56.2468292,21.1736232,17.1543315,78.8500028,5.8450045,35.9779868,18.8775532
1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2176732,1.2845295,17.4978746,77.6404461,73.5372383,79.7890011,15.5012445,44.982442,22.607289,57.8251548,25.658471,58.2078714,21.9730143,17.9893263,78.9154647,5.7476813,35.4475236,20.0745538,1.2804208,1.3478442,16.6964649,79.2354383,73.8962275,80.0786095,15.0200572,43.9209786,23.3157018,57.9318162,24.5302099,56.2468292,21.1736232,17.1543315,78.8500028,5.8450045,35.9779868,18.8775532,1.081761,1.1972824,15.949719,79.8353882,74.6157613,80.8255573,15.3669044,43.002059,22.4295022,57.684544,24.7411109,55.3956036,20.2260001,16.1644227,78.4581668,5.8775128,36.0039947,17.8106509
1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2804208,1.3478442,16.6964649,79.2354383,73.8962275,80.0786095,15.0200572,43.9209786,23.3157018,57.9318162,24.5302099,56.2468292,21.1736232,17.1543315,78.8500028,5.8450045,35.9779868,18.8775532,1.081761,1.1972824,15.949719,79.8353882,74.6157613,80.8255573,15.3669044,43.002059,22.4295022,57.684544,24.7411109,55.3956036,20.2260001,16.1644227,78.4581668,5.8775128,36.0039947,17.8106509,0.9990985,1.1475834,17.1764906,79.7633478,75.2293241,78.5065578,15.468316,42.7650496,21.7602563,58.6061755,24.8564367,53.9967063,20.305673,16.1739948,77.960531,6.0161804,36.5661537,18.3985353
1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081761,1.1972824,15.949719,79.8353882,74.6157613,80.8255573,15.3669044,43.002059,22.4295022,57.684544,24.7411109,55.3956036,20.2260001,16.1644227,78.4581668,5.8775128,36.0039947,17.8106509,0.9990985,1.1475834,17.1764906,79.7633478,75.2293241,78.5065578,15.468316,42.7650496,21.7602563,58.6061755,24.8564367,53.9967063,20.305673,16.1739948,77.960531,6.0161804,36.5661537,18.3985353,1.0931579,1.2629579,16.660698,79.0208876,75.0630344,77.6651168,15.6527477,42.3434336,22.4881945,59.394455,24.5789488,53.5756316,20.1512572,15.9495778,77.5838295,6.153071,36.8041389,18.0025491
1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990985,1.1475834,17.1764906,79.7633478,75.2293241,78.5065578,15.468316,42.7650496,21.7602563,58.6061755,24.8564367,53.9967063,20.305673,16.1739948,77.960531,6.0161804,36.5661537,18.3985353,1.0931579,1.2629579,16.660698,79.0208876,75.0630344,77.6651168,15.6527477,42.3434336,22.4881945,59.394455,24.5789488,53.5756316,20.1512572,15.9495778,77.5838295,6.153071,36.8041389,18.0025491,1.1664423,1.3269362,16.8702972,78.2852999,74.3487737,77.1421824,15.9704836,41.6697756,21.1830163,59.0876018,25.5516933,52.2411543,19.9622954,15.9527013,76.9405638,5.9034934,37.0383707,16.5989092
1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0931579,1.2629579,16.660698,79.0208876,75.0630344,77.6651168,15.6527477,42.3434336,22.4881945,59.394455,24.5789488,53.5756316,20.1512572,15.9495778,77.5838295,6.153071,36.8041389,18.0025491,1.1664423,1.3269362,16.8702972,78.2852999,74.3487737,77.1421824,15.9704836,41.6697756,21.1830163,59.0876018,25.5516933,52.2411543,19.9622954,15.9527013,76.9405638,5.9034934,37.0383707,16.5989092,1.0268625,1.184959,16.2974182,78.1341324,73.7892861,75.076678,16.8963188,38.6840264,19.7192972,59.7171966,27.2282792,52.3896705,19.0551934,15.4104676,76.1359538,5.8729627,37.2186155,14.9776393
1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1664423,1.3269362,16.8702972,78.2852999,74.3487737,77.1421824,15.9704836,41.6697756,21.1830163,59.0876018,25.5516933,52.2411543,19.9622954,15.9527013,76.9405638,5.9034934,37.0383707,16.5989092,1.0268625,1.184959,16.2974182,78.1341324,73.7892861,75.076678,16.8963188,38.6840264,19.7192972,59.7171966,27.2282792,52.3896705,19.0551934,15.4104676,76.1359538,5.8729627,37.2186155,14.9776393,1.0850244,1.2128562,15.3758724,77.2309848,74.2539671,74.9297217,17.0155228,37.2997902,18.7390081,61.2562768,29.0277967,51.3652496,18.3141501,14.7196156,75.4512,6.1330971,37.4815611,14.8584865
1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0268625,1.184959,16.2974182,78.1341324,73.7892861,75.076678,16.8963188,38.6840264,19.7192972,59.7171966,27.2282792,52.3896705,19.0551934,15.4104676,76.1359538,5.8729627,37.2186155,14.9776393,1.0850244,1.2128562,15.3758724,77.2309848,74.2539671,74.9297217,17.0155228,37.2997902,18.7390081,61.2562768,29.0277967,51.3652496,18.3141501,14.7196156,75.4512,6.1330971,37.4815611,14.8584865,1.0091357,1.1473078,15.3728885,75.9853053,73.2269781,74.6257673,18.6674732,36.6639661,18.1990429,61.5252248,30.5055402,52.4113787,17.9326304,14.2780284,75.3029748,6.3978529,37.692327,14.9380766
1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0850244,1.2128562,15.3758724,77.2309848,74.2539671,74.9297217,17.0155228,37.2997902,18.7390081,61.2562768,29.0277967,51.3652496,18.3141501,14.7196156,75.4512,6.1330971,37.4815611,14.8584865,1.0091357,1.1473078,15.3728885,75.9853053,73.2269781,74.6257673,18.6674732,36.6639661,18.1990429,61.5252248,30.5055402,52.4113787,17.9326304,14.2780284,75.3029748,6.3978529,37.692327,14.9380766,0.9544187,1.049888,15.1599292,75.3717511,72.9550625,73.9595238,19.1144555,36.6366725,18.2757309,62.3461903,31.0511312,53.2383321,17.1474825,14.0100885,74.6777135,6.5694778,37.3472483,14.8412657
1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091357,1.1473078,15.3728885,75.9853053,73.2269781,74.6257673,18.6674732,36.6639661,18.1990429,61.5252248,30.5055402,52.4113787,17.9326304,14.2780284,75.3029748,6.3978529,37.692327,14.9380766,0.9544187,1.049888,15.1599292,75.3717511,72.9550625,73.9595238,19.1144555,36.6366725,18.2757309,62.3461903,31.0511312,53.2383321,17.1474825,14.0100885,74.6777135,6.5694778,37.3472483,14.8412657,0.9555259,1.0192098,13.2675582,74.9509343,72.4540583,76.2753127,19.9023138,34.7542791,17.8749,62.3059502,32.0550911,54.1233555,16.5206121,13.1617317,74.1678945,6.7548019,37.7066949,13.5750345
1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544187,1.049888,15.1599292,75.3717511,72.9550625,73.9595238,19.1144555,36.6366725,18.2757309,62.3461903,31.0511312,53.2383321,17.1474825,14.0100885,74.6777135,6.5694778,37.3472483,14.8412657,0.9555259,1.0192098,13.2675582,74.9509343,72.4540583,76.2753127,19.9023138,34.7542791,17.8749,62.3059502,32.0550911,54.1233555,16.5206121,13.1617317,74.1678945,6.7548019,37.7066949,13.5750345,0.8730395,0.9480145,12.2091079,73.4552701,71.4114678,76.40223,20.2065978,34.9088465,16.8126358,62.8693946,32.7654516,52.485653,15.3573947,12.1183841,73.9811262,6.8768459,36.9259322,11.8837915
1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9555259,1.0192098,13.2675582,74.9509343,72.4540583,76.2753127,19.9023138,34.7542791,17.8749,62.3059502,32.0550911,54.1233555,16.5206121,13.1617317,74.1678945,6.7548019,37.7066949,13.5750345,0.8730395,0.9480145,12.2091079,73.4552701,71.4114678,76.40223,20.2065978,34.9088465,16.8126358,62.8693946,32.7654516,52.485653,15.3573947,12.1183841,73.9811262,6.8768459,36.9259322,11.8837915,0.6623349,0.7392843,10.3219085,74.2766477,71.7117369,77.0312451,20.1157136,33.9190702,18.2751682,64.2744253,31.9528846,54.365438,14.2395328,10.7794634,74.4100511,7.3212284,36.1951526,11.4564872
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8730395,0.9480145,12.2091079,73.4552701,71.4114678,76.40223,20.2065978,34.9088465,16.8126358,62.8693946,32.7654516,52.485653,15.3573947,12.1183841,73.9811262,6.8768459,36.9259322,11.8837915,0.6623349,0.7392843,10.3219085,74.2766477,71.7117369,77.0312451,20.1157136,33.9190702,18.2751682,64.2744253,31.9528846,54.365438,14.2395328,10.7794634,74.4100511,7.3212284,36.1951526,11.4564872,0.6333909,0.6956809,10.003911,74.1950384,71.8102517,78.4325577,20.6402698,34.6315827,18.731845,64.3387794,31.4759335,54.358744,13.6102497,10.2411904,73.3450112,7.755338,36.1174508,11.7700794
1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6623349,0.7392843,10.3219085,74.2766477,71.7117369,77.0312451,20.1157136,33.9190702,18.2751682,64.2744253,31.9528846,54.365438,14.2395328,10.7794634,74.4100511,7.3212284,36.1951526,11.4564872,0.6333909,0.6956809,10.003911,74.1950384,71.8102517,78.4325577,20.6402698,34.6315827,18.731845,64.3387794,31.4759335,54.358744,13.6102497,10.2411904,73.3450112,7.755338,36.1174508,11.7700794,0.5274917,0.5896746,9.8990938,74.0410598,69.9567215,77.5162903,21.5633368,33.825818,18.4512371,64.8472,31.8382124,54.1379042,13.3600826,10.0726269,72.8882891,7.8345407,36.2335442,11.3430168
1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333909,0.6956809,10.003911,74.1950384,71.8102517,78.4325577,20.6402698,34.6315827,18.731845,64.3387794,31.4759335,54.358744,13.6102497,10.2411904,73.3450112,7.755338,36.1174508,11.7700794,0.5274917,0.5896746,9.8990938,74.0410598,69.9567215,77.5162903,21.5633368,33.825818,18.4512371,64.8472,31.8382124,54.1379042,13.3600826,10.0726269,72.8882891,7.8345407,36.2335442,11.3430168,0.583626,0.6354222,9.342387,73.8809416,71.7340469,77.7661989,20.9442226,34.0912428,18.9733356,64.9601561,32.513311,53.2835328,12.8599136,9.5914371,72.3517831,7.8579748,36.6292847,11.2662984
1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274917,0.5896746,9.8990938,74.0410598,69.9567215,77.5162903,21.5633368,33.825818,18.4512371,64.8472,31.8382124,54.1379042,13.3600826,10.0726269,72.8882891,7.8345407,36.2335442,11.3430168,0.583626,0.6354222,9.342387,73.8809416,71.7340469,77.7661989,20.9442226,34.0912428,18.9733356,64.9601561,32.513311,53.2835328,12.8599136,9.5914371,72.3517831,7.8579748,36.6292847,11.2662984,0.7023772,0.7813482,9.0426512,74.8085846,72.644239,78.3685459,20.6318371,34.87011,18.7610963,65.5507716,32.7567996,52.9629554,12.8230156,9.1425198,72.1821132,7.5877029,36.076956,12.6692337
1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583626,0.6354222,9.342387,73.8809416,71.7340469,77.7661989,20.9442226,34.0912428,18.9733356,64.9601561,32.513311,53.2835328,12.8599136,9.5914371,72.3517831,7.8579748,36.6292847,11.2662984,0.7023772,0.7813482,9.0426512,74.8085846,72.644239,78.3685459,20.6318371,34.87011,18.7610963,65.5507716,32.7567996,52.9629554,12.8230156,9.1425198,72.1821132,7.5877029,36.076956,12.6692337,0.8581248,0.9558378,8.8188211,73.4006134,72.3566003,77.1842167,20.662337,33.7524446,18.8947811,65.4859747,33.0928107,52.2796641,12.2789748,8.7819194,71.321141,7.4451105,36.0484321,12.6718935
1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7023772,0.7813482,9.0426512,74.8085846,72.644239,78.3685459,20.6318371,34.87011,18.7610963,65.5507716,32.7567996,52.9629554,12.8230156,9.1425198,72.1821132,7.5877029,36.076956,12.6692337,0.8581248,0.9558378,8.8188211,73.4006134,72.3566003,77.1842167,20.662337,33.7524446,18.8947811,65.4859747,33.0928107,52.2796641,12.2789748,8.7819194,71.321141,7.4451105,36.0484321,12.6718935,0.8939472,0.965187,8.4304761,73.8808359,72.3731753,76.7967702,20.6718335,33.0530152,18.6933782,65.3090109,33.4851226,52.2929031,12.0308141,8.3168645,70.5055022,7.6722775,37.7508134,13.5270449
1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581248,0.9558378,8.8188211,73.4006134,72.3566003,77.1842167,20.662337,33.7524446,18.8947811,65.4859747,33.0928107,52.2796641,12.2789748,8.7819194,71.321141,7.4451105,36.0484321,12.6718935,0.8939472,0.965187,8.4304761,73.8808359,72.3731753,76.7967702,20.6718335,33.0530152,18.6933782,65.3090109,33.4851226,52.2929031,12.0308141,8.3168645,70.5055022,7.6722775,37.7508134,13.5270449,0.9042163,0.9757138,8.8313975,73.1422048,72.4704487,75.9337731,21.7714809,33.6518363,17.3032724,65.483605,34.2267663,51.4485632,12.3153647,8.7624683,68.9322383,7.6318981,38.4517649,12.8450003
1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939472,0.965187,8.4304761,73.8808359,72.3731753,76.7967702,20.6718335,33.0530152,18.6933782,65.3090109,33.4851226,52.2929031,12.0308141,8.3168645,70.5055022,7.6722775,37.7508134,13.5270449,0.9042163,0.9757138,8.8313975,73.1422048,72.4704487,75.9337731,21.7714809,33.6518363,17.3032724,65.483605,34.2267663,51.4485632,12.3153647,8.7624683,68.9322383,7.6318981,38.4517649,12.8450003,1.0059214,1.0240308,9.3561251,73.3727695,72.6624736,74.9720692,21.4450222,33.0141629,17.0787736,65.4849534,34.2391951,50.8757431,12.2852531,8.6096616,69.3931915,7.5635345,39.0848001,12.579268
1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9042163,0.9757138,8.8313975,73.1422048,72.4704487,75.9337731,21.7714809,33.6518363,17.3032724,65.483605,34.2267663,51.4485632,12.3153647,8.7624683,68.9322383,7.6318981,38.4517649,12.8450003,1.0059214,1.0240308,9.3561251,73.3727695,72.6624736,74.9720692,21.4450222,33.0141629,17.0787736,65.4849534,34.2391951,50.8757431,12.2852531,8.6096616,69.3931915,7.5635345,39.0848001,12.579268,1.0291435,1.0472791,8.934121,73.6967872,74.3676909,75.6421651,21.5311712,32.3018322,16.882771,65.3564355,34.4724767,51.4531541,11.9019146,8.1937792,68.9084105,7.6226901,38.8392834,11.0759353
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0059214,1.0240308,9.3561251,73.3727695,72.6624736,74.9720692,21.4450222,33.0141629,17.0787736,65.4849534,34.2391951,50.8757431,12.2852531,8.6096616,69.3931915,7.5635345,39.0848001,12.579268,1.0291435,1.0472791,8.934121,73.6967872,74.3676909,75.6421651,21.5311712,32.3018322,16.882771,65.3564355,34.4724767,51.4531541,11.9019146,8.1937792,68.9084105,7.6226901,38.8392834,11.0759353,1.020287,1.020287,8.5557763,75.0849376,73.879633,75.4939204,21.6188654,31.2537966,15.9255671,65.6184229,34.2890481,50.3996922,12.0750952,8.0830029,68.4817712,7.6386146,39.4947776,9.8936021
1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0291435,1.0472791,8.934121,73.6967872,74.3676909,75.6421651,21.5311712,32.3018322,16.882771,65.3564355,34.4724767,51.4531541,11.9019146,8.1937792,68.9084105,7.6226901,38.8392834,11.0759353,1.020287,1.020287,8.5557763,75.0849376,73.879633,75.4939204,21.6188654,31.2537966,15.9255671,65.6184229,34.2890481,50.3996922,12.0750952,8.0830029,68.4817712,7.6386146,39.4947776,9.8936021,0.9736926,0.9471439,8.3024682,74.7267711,73.4395451,74.6027165,23.1859965,29.7941668,16.5219316,64.6216089,34.9573042,50.1607256,11.996082,7.8864956,68.1781505,8.1911969,40.0241336,9.1578986
1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.020287,1.020287,8.5557763,75.0849376,73.879633,75.4939204,21.6188654,31.2537966,15.9255671,65.6184229,34.2890481,50.3996922,12.0750952,8.0830029,68.4817712,7.6386146,39.4947776,9.8936021,0.9736926,0.9471439,8.3024682,74.7267711,73.4395451,74.6027165,23.1859965,29.7941668,16.5219316,64.6216089,34.9573042,50.1607256,11.996082,7.8864956,68.1781505,8.1911969,40.0241336,9.1578986,0.8259416,0.781912,8.1855909,76.2585205,74.4474905,74.4703838,23.7390109,30.1787438,15.8257327,64.3918829,35.206135,51.277749,12.15953,8.0739331,68.5525799,8.6315416,40.1363241,8.7002133
1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736926,0.9471439,8.3024682,74.7267711,73.4395451,74.6027165,23.1859965,29.7941668,16.5219316,64.6216089,34.9573042,50.1607256,11.996082,7.8864956,68.1781505,8.1911969,40.0241336,9.1578986,0.8259416,0.781912,8.1855909,76.2585205,74.4474905,74.4703838,23.7390109,30.1787438,15.8257327,64.3918829,35.206135,51.277749,12.15953,8.0739331,68.5525799,8.6315416,40.1363241,8.7002133,0.7755714,0.7225116,9.0467647,77.0507919,75.8489277,75.4766109,23.3560207,30.9451618,15.9355685,63.3382756,34.4577444,52.6519043,12.5391202,8.7050109,68.7223832,8.7465323,38.9204555,8.3850966
